certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status
STC,17406,PVD2577416,2016,QLD,1,207,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577454,2016,WA,1,64,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2577455,2016,WA,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578241,2016,WA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578242,2016,WA,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578253,2016,VIC,1,78,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578254,2016,VIC,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578255,2016,VIC,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578256,2016,VIC,1,38,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578257,2016,VIC,1,95,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578258,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578259,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578261,2016,VIC,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578265,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578267,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578268,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578269,2016,SA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578270,2016,SA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2578272,2016,SA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579737,2016,TAS,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579811,2016,VIC,1,91,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579812,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579813,2016,VIC,1,76,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579814,2016,VIC,1,57,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579815,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579829,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579830,2016,QLD,1,103,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579831,2016,QLD,1,114,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579832,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579926,2016,WA,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579927,2016,WA,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579930,2016,SA,1,114,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579931,2016,SA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579953,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579954,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2579955,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581103,2016,QLD,1,103,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581104,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581105,2016,QLD,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581106,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581107,2016,QLD,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581108,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581110,2016,QLD,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581111,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581112,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581115,2016,VIC,1,91,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581116,2016,VIC,1,105,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581117,2016,VIC,1,105,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581174,2016,QLD,1,126,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581178,2016,TAS,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581193,2016,NSW,1,98,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581194,2016,NSW,1,616,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581205,2016,SA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581207,2016,SA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581212,2016,WA,1,53,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581213,2016,WA,1,53,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581214,2016,WA,1,53,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581215,2016,WA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581216,2016,WA,1,106,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2581217,2016,WA,1,89,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2567110,2016,QLD,1,88,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2567144,2016,SA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2564815,2016,SA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582059,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582060,2016,QLD,1,103,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582061,2016,QLD,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582062,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582063,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582064,2016,QLD,1,132,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582065,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582066,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582067,2016,QLD,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582068,2016,QLD,1,114,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582076,2016,TAS,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582095,2016,VIC,1,64,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582096,2016,VIC,1,78,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582097,2016,VIC,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582098,2016,VIC,1,100,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582099,2016,VIC,1,67,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582100,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582101,2016,VIC,1,57,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582102,2016,VIC,1,27,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582105,2016,SA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582106,2016,SA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582107,2016,SA,1,72,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582108,2016,SA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582109,2016,SA,1,150,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582110,2016,SA,1,87,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582111,2016,SA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582115,2016,NSW,1,83,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582118,2016,WA,1,80,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582119,2016,WA,1,102,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582120,2016,WA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2582121,2016,WA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583030,2016,VIC,1,83,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583031,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583032,2016,VIC,1,81,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583166,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583167,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583168,2016,QLD,1,126,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583169,2016,QLD,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583170,2016,QLD,1,78,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583171,2016,QLD,1,108,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583172,2016,QLD,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583173,2016,VIC,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583174,2016,VIC,1,92,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583176,2016,SA,1,80,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583193,2016,NSW,1,97,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583194,2016,WA,1,107,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583195,2016,WA,1,111,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,17406,PVD2583196,2016,WA,1,123,S.G.U. - solar (deemed),True Value Solar Pty Ltd,30138,Registered
STC,5574,PVD2586168,2016,QLD,1,414,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit
LGC,3892,BEBGQL15,2016,QLD,12534,14071,Landfill gas,Veolia Environmental Services (Australia) Pty Ltd,10902,Pending transfer
STC,14071,PVD2586169,2016,QLD,1,189,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586170,2016,WA,1,118,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586171,2016,WA,1,101,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586172,2016,QLD,1,216,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586213,2016,QLD,1,115,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586214,2016,QLD,1,135,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,11802,PVD2586182,2016,QLD,1,109,S.G.U. - solar (deemed),ZEN Technologies (Power and Energy) Pty Ltd,29161,Pending audit
STC,14071,PVD2586183,2016,WA,1,126,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586184,2016,VIC,1,56,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586185,2016,QLD,1,126,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586186,2016,VIC,1,113,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586187,2016,NSW,1,302,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586188,2016,QLD,1,87,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586189,2016,SA,1,121,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586199,2016,QLD,1,134,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,11945,PVD2586215,2016,VIC,1,36,S.G.U. - solar (deemed),YHI Power Pty Ltd,14502,Pending audit
STC,10673,SW2586190,2016,QLD,1,28,S.W.H. - air source heat pump (deemed),Trade In Green Pty Ltd,25062,Pending audit
STC,5574,PVD2586191,2016,QLD,1,412,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit
STC,20587,PVD2586192,2016,VIC,1,258,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586200,2016,WA,1,30,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,18454,PVD2586201,2016,VIC,1,63,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,20587,SW2586216,2016,VIC,1,15,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586217,2016,VIC,1,15,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586218,2016,VIC,1,15,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586219,2016,VIC,1,15,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586220,2016,VIC,1,32,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586221,2016,VIC,1,32,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586222,2016,WA,1,35,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586223,2016,WA,1,28,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586224,2016,WA,1,35,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586225,2016,WA,1,35,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,2552,SW2586226,2016,NSW,1,35,S.W.H. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit
STC,20587,PVD2586233,2016,VIC,1,133,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586234,2016,NSW,1,108,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586235,2016,SA,1,103,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586236,2016,WA,1,808,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586237,2016,SA,1,212,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586238,2016,VIC,1,85,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586239,2016,NSW,1,107,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586227,2016,VIC,1,37,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20524,PVD2586202,2016,SA,1,44,S.G.U. - solar (deemed),Braemac Energy (SA) Pty Ltd,40380,Pending audit
STC,20587,SW2586228,2016,VIC,1,36,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586229,2016,VIC,1,24,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586230,2016,VIC,1,24,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586231,2016,VIC,1,36,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,5574,PVD2586232,2016,QLD,1,145,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit
STC,20587,SW2586240,2016,VIC,1,24,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586241,2016,VIC,1,24,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586253,2016,WA,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586254,2016,QLD,1,40,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586255,2016,VIC,1,28,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586256,2016,QLD,1,28,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586257,2016,QLD,1,28,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586258,2016,WA,1,38,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586259,2016,TAS,1,29,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586260,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586261,2016,QLD,1,30,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586262,2016,QLD,1,28,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586263,2016,VIC,1,20,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,SW2586264,2016,WA,1,30,S.W.H. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586242,2016,SA,1,109,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586243,2016,QLD,1,123,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586244,2016,QLD,1,63,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586245,2016,QLD,1,107,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586246,2016,NSW,1,102,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586247,2016,NSW,1,186,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,20587,PVD2586248,2016,NSW,1,70,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
LGC,2632,WD00SA09,2016,SA,290631,290631,Wind,SNOWTOWN WIND FARM PTY LTD,8062,Pending audit
LGC,2632,WD00SA09,2016,SA,290632,290632,Wind,SNOWTOWN WIND FARM PTY LTD,8062,Pending audit
STC,18454,PVD2586203,2016,VIC,1,36,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,17345,PVD2582850,2016,NSW,1,109,S.G.U. - solar (deemed),Carbon Neutral Energy Solutions Pty Ltd,29754,Pending STC clearing house sale
STC,17345,PVD2582850,2016,NSW,1,109,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit
STC,17630,PVD2586265,2016,QLD,1,86,S.G.U. - solar (deemed),Ecoelectric Pty Ltd ATF Ecoelectric Development Trust,35161,Pending audit
STC,20524,PVD2586249,2016,SA,1,44,S.G.U. - solar (deemed),Braemac Energy (SA) Pty Ltd,40380,Pending audit
STC,14071,PVD2586266,2016,WA,1,86,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586267,2016,QLD,1,106,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586268,2016,QLD,1,133,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586269,2016,QLD,1,64,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,14071,PVD2586270,2016,VIC,1,45,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending audit
STC,12144,PVD2586271,2016,VIC,1,91,S.G.U. - solar (deemed),Harry Concepts Pty Ltd T/A Evergreen Solar Power,29984,Pending audit
STC,11885,PVD2551129,2016,VIC,1,37,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2552266,2016,VIC,1,73,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2556188,2016,VIC,1,89,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2562998,2016,VIC,1,125,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2563005,2016,VIC,1,87,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2563025,2016,VIC,1,81,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2563061,2016,VIC,1,58,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2567045,2016,VIC,1,55,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2567050,2016,VIC,1,113,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2568750,2016,VIC,1,83,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2569800,2016,VIC,1,79,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2569789,2016,VIC,1,71,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2569972,2016,VIC,1,79,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,SW2572569,2016,VIC,1,26,S.W.H. - air source heat pump (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2572632,2016,VIC,1,184,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
STC,11885,PVD2574667,2016,VIC,1,115,S.G.U. - solar (deemed),The Green Power Company Pty Ltd,10423,Pending transfer
