certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status,certificateQuantity
STC,19047,PVD2553339,2016,WA,1,116,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2570775,2016,VIC,1,27,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2570776,2016,VIC,1,36,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2570777,2016,VIC,1,92,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2570778,2016,VIC,1,55,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2570780,2016,VIC,1,90,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2541548,2016,WA,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2559971,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2560070,2016,SA,1,102,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2560505,2016,NSW,1,145,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2573961,2016,VIC,1,108,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2574704,2016,VIC,1,72,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2574706,2016,VIC,1,169,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2574797,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565735,2016,VIC,1,554,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2565739,2016,VIC,1,175,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556868,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556869,2016,QLD,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556870,2016,QLD,1,82,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556872,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556894,2016,QLD,1,129,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2556895,2016,QLD,1,41,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,19047,PVD2557145,2016,WA,1,1087,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Registered,1
STC,2552,PVD2577936,2016,QLD,1,129,S.G.U. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit,1
LGC,14,HY00TA13,2013,TAS,34891,34934,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,158,HYMIVC08,2014,VIC,1711,1746,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,158,HYMIVC08,2014,VIC,1747,1875,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,10341,10346,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,182442,182466,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,16989,BEBGQL19,2014,QLD,4408,4460,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,174991,175111,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGNS13,2014,NSW,24853,24907,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,19392,BEBMNS07,2013,NSW,91376,91671,Bagasse,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17932,WCMGNS02,2013,NSW,23550,23577,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,182389,182414,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGQL20,2014,QLD,3841,4459,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGQL20,2014,QLD,4460,4476,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3605,4000,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3534,3587,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,16989,BEBGQL19,2014,QLD,3588,3604,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGWA10,2014,WA,3180,3537,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGWA10,2014,WA,3109,3162,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGWA10,2014,WA,3163,3179,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA01,2013,TAS,1085268,1085301,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA01,2013,TAS,1085481,1085526,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,133467,133474,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA01,2013,TAS,1160595,1160674,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17932,WCMGNS02,2013,NSW,24840,25400,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,738,746,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,9858,9903,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,55507,55666,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,55667,55700,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17924,WCMGQL01,2014,QLD,65973,66111,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17944,WCMGQL02,2014,QLD,128393,128438,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,226770,227269,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,19392,BEBMNS07,2013,NSW,92075,92122,Bagasse,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,17944,WCMGQL02,2014,QLD,68763,68878,Waste coal mine gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2013,TAS,181039,181062,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,506,BEBGVC09,2016,VIC,396,483,Agricultural waste,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,19392,BEBMNS06,2016,NSW,25714,25765,Energy crops,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,158,HYMIVC10,2015,VIC,292,1608,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,19392,BEBMNS06,2015,NSW,97124,97980,Energy crops,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA01,2014,TAS,57767,58242,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,19392,BEBMNS07,2014,NSW,62614,65461,Bagasse,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,95,BEBGNS08,2015,NSW,3079,3117,Sewage gas and biomass-based components of sewage,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,506,BEBGVC09,2016,VIC,484,569,Agricultural waste,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2014,TAS,362985,367777,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,40,BEBMQL05,2014,QLD,11288,14194,Bagasse,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,37,BEBGVC05,2015,VIC,30409,31461,Sewage gas and biomass-based components of sewage,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,49,BEBGVC11,2016,VIC,4359,6025,Landfill gas,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,506,BEBGVC09,2016,VIC,570,633,Agricultural waste,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA06,2014,TAS,349911,350349,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
LGC,14,HY00TA02,2013,TAS,53339,54450,Hydro,IPOWER 2 PTY LIMITED and IPOWER PTY LIMITED TA Simply Energy,2370,Registered,1
STC,10673,SW2577937,2016,QLD,1,30,S.W.H. - solar (deemed),Trade In Green Pty Ltd,25062,Pending audit,1
STC,12939,PVD2577938,2016,NSW,1,105,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit,1
STC,5574,PVD2577939,2016,NSW,1,2069,S.G.U. - solar (deemed),Solgen Energy Pty Ltd,13762,Pending audit,1
STC,19047,PVD2541548,2016,WA,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2541527,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2541552,2016,VIC,1,65,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2541598,2016,VIC,1,143,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2546671,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2549807,2016,QLD,1,84,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2549810,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2549835,2016,VIC,1,526,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2549839,2015,WA,1,63,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2549840,2016,WA,1,95,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2550174,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2550438,2016,WA,1,64,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551235,2016,VIC,1,36,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551240,2016,WA,1,74,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551246,2016,WA,1,44,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551248,2016,NSW,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551255,2016,QLD,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551258,2016,NSW,1,32,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551259,2016,VIC,1,90,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2551398,2016,WA,1,80,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553087,2016,WA,1,62,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553334,2016,SA,1,112,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553339,2016,WA,1,116,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553342,2016,VIC,1,72,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553343,2016,VIC,1,90,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2553349,2016,SA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556868,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556869,2016,QLD,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556870,2016,QLD,1,82,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556872,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556894,2016,QLD,1,129,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2556895,2016,QLD,1,41,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2557145,2016,WA,1,1087,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559022,2016,VIC,1,51,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559055,2016,VIC,1,87,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559543,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559544,2016,WA,1,142,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559967,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559968,2016,VIC,1,54,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559969,2016,NSW,1,97,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559971,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559972,2016,WA,1,108,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560013,2016,VIC,1,452,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560070,2016,SA,1,102,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560503,2016,NSW,1,72,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560505,2016,NSW,1,145,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560507,2016,VIC,1,277,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560508,2016,WA,1,31,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2560509,2016,VIC,1,56,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561414,2016,VIC,1,92,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561415,2016,VIC,1,47,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561416,2016,VIC,1,92,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561417,2016,VIC,1,64,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561608,2016,NSW,1,98,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561609,2016,WA,1,424,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561711,2016,VIC,1,129,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561712,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561733,2016,WA,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561735,2016,NSW,1,118,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2561672,2016,WA,1,74,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2562348,2016,QLD,1,124,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2562349,2016,VIC,1,70,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2559021,2016,VIC,58,65,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2563196,2016,VIC,1,28,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2564027,2016,VIC,1,87,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565730,2016,VIC,1,258,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565731,2016,VIC,1,237,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565732,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565735,2016,VIC,1,554,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565736,2016,WA,1,123,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565737,2016,NSW,1,107,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565738,2016,WA,1,109,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2565739,2016,VIC,1,175,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2567115,2016,VIC,1,126,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2570775,2016,VIC,1,27,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2570776,2016,VIC,1,36,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2570777,2016,VIC,1,81,S.G.U. - solar (deemed),Advance Finance Solutions Pty Ltd,38471,Pending STC clearing house sale,1
STC,19047,PVD2541548,2016,WA,1,126,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,19047,PVD2541527,2016,QLD,1,126,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,19047,PVD2541552,2016,VIC,1,65,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,19047,PVD2541598,2016,VIC,1,143,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
STC,19047,PVD2546671,2016,WA,1,107,S.G.U. - solar (deemed),The Clean Energy Regulator,241,Invalid due to STC clearing house deficit,1
